Order Date,Customer Name,State,Category,Sub Category,Product Name,Sales,Quantity,Profit
9/11/2014,Jeremy Pistek,California,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",222.67,2,10.48
9/11/2014,Jeremy Pistek,California,Technology,Phones,Samsung Galaxy Note 3,703.97,4,88
9/11/2014,Jeremy Pistek,California,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,24.98
9/11/2014,Jeremy Pistek,California,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",62.65,7,28.82
9/11/2014,Jeremy Pistek,California,Office Supplies,Paper,Xerox 1912,94.85,5,45.53
9/11/2014,Benjamin Farhat,New York,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",56.52,9,21.48
10/11/2014,Ruben Dartt,California,Technology,Phones,Jabra SPEAK 410,601.54,8,60.15
10/11/2014,Ruben Dartt,California,Technology,Accessories,Memorex Froggy Flash Drive 4 GB,10.99,1,4.29
10/11/2014,Ruben Dartt,California,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.17
10/11/2014,Ruben Dartt,California,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",62.24,8,28.01
10/11/2014,Ruben Dartt,California,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",53.2,5,14.9
10/11/2014,Ruben Dartt,California,Office Supplies,Labels,Avery White Multi-Purpose Labels,39.84,8,18.33
10/11/2014,Sam Craven,Michigan,Office Supplies,Art,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",3.9,2,1.52
10/11/2014,Sam Craven,Michigan,Office Supplies,Paper,Xerox 199,12.84,3,5.78
10/11/2014,Sam Craven,Michigan,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),15.84,3,7.13
10/11/2014,Sam Craven,Michigan,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,563.94,3,112.79
10/11/2014,Sam Craven,Michigan,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,62.94,3,11.96
10/11/2014,Sam Craven,Michigan,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,160.62
11/11/2014,Pete Kriz,Wisconsin,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",665.88,6,13.32
11/11/2014,Tracy Zic,Colorado,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",3.39,1,0.81
11/11/2014,Tracy Zic,Colorado,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),559.98,2,56
11/11/2014,Tracy Zic,Colorado,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",603.92,5,75.49
11/11/2014,Karen Daniels,Texas,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,896.99,5,-1480.03
11/11/2014,Karen Daniels,Texas,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",1.23,1,-1.97
11/11/2014,Karen Daniels,Texas,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",67.56,3,6.76
11/11/2014,Karen Daniels,Texas,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,5,7.87
11/11/2014,Karen Daniels,Texas,Office Supplies,Paper,Xerox 1893,262.34,8,95.1
11/11/2014,Karen Daniels,Texas,Technology,Phones,Geemarc AmpliPOWER60,148.48,2,16.7
11/11/2014,Karen Daniels,Texas,Technology,Phones,Classic Ivory Antique Telephone ZL1810,241.18,3,15.07
11/11/2014,Arthur Prichep,California,Office Supplies,Art,50 Colored Long Pencils,30.48,3,7.92
11/11/2014,Arthur Prichep,California,Furniture,Chairs,Hon Olson Stacker Stools,112.65,1,11.26
11/11/2014,Tom Stivers,Pennsylvania,Furniture,Furnishings,"GE 4 Foot Flourescent Tube, 40 Watt",23.97,2,7.79
11/11/2014,Tom Stivers,Pennsylvania,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",521.96,4,-250.54
11/11/2014,Matt Abelman,California,Technology,Phones,Mophie Juice Pack Helium for iPhone,575.93,9,57.59
11/11/2014,Matt Abelman,California,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",7.78,2,2.02
11/11/2014,Matt Abelman,California,Office Supplies,Paper,Xerox 1979,123.92,4,55.76
11/11/2014,Mary Zewe,Washington,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,22.98,1,6.89
11/11/2014,Mary Zewe,Washington,Technology,Accessories,Belkin Standard 104 key USB Keyboard,102.13,7,15.32
11/11/2014,Mary Zewe,Washington,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,2033.58,2,762.59
11/11/2014,Brosina Hoffman,Illinois,Furniture,Furnishings,DAX Wood Document Frame.,10.98,2,-7.96
11/11/2014,Brosina Hoffman,Illinois,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,797.94,4,-57
11/11/2014,Kristina Nunn,New York,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",46.35,5,21.78
11/11/2014,Kristina Nunn,New York,Office Supplies,Paper,Xerox 1882,223.92,4,109.72
11/11/2014,Kristina Nunn,New York,Office Supplies,Supplies,Acme Value Line Scissors,7.3,2,2.19
12/11/2014,Roy Französisch,Texas,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",49.63,4,4.96
12/11/2014,Joseph Airdo,California,Office Supplies,Paper,Xerox 1974,11.96,2,5.86
12/11/2014,Joseph Airdo,California,Furniture,Tables,Bevis Boat-Shaped Conference Table,629.06,3,31.45
12/11/2014,Denise Monton,North Carolina,Office Supplies,Art,Newell 350,7.87,3,0.89
12/11/2014,Darren Budd,Texas,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,2.67,1,0.33
12/11/2014,Darren Budd,Texas,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,16.66,6,-3.12
12/11/2014,Darren Budd,Texas,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,79.51,3,20.87
12/11/2014,Darren Budd,Texas,Office Supplies,Paper,Xerox 216,36.29,7,12.7
12/11/2014,Darren Budd,Texas,Furniture,Bookcases,Bestar Classic Bookcase,67.99,1,-13
12/11/2014,Darren Powers,Texas,Furniture,Furnishings,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",25.13,3,-6.91
12/11/2014,Darren Powers,Texas,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,127.98,2,25.6
1/12/2014,Resi Pölking,Wisconsin,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,2807.84,8,673.88
1/12/2014,Resi Pölking,Wisconsin,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",46.64,4,12.59
1/12/2014,Toby Ritter,California,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",58.2,3,28.52
1/12/2014,Toby Braunhardt,North Carolina,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic",95.97,4,9.6
1/12/2014,Joe Kamberova,Ohio,Technology,Copiers,Sharp 1540cs Digital Laser Copier,659.99,2,110
1/12/2014,Joe Kamberova,Ohio,Furniture,Furnishings,"Master Caster Door Stop, Brown",8.13,2,1.42
1/12/2014,Joe Kamberova,Ohio,Office Supplies,Paper,Xerox 214,36.29,7,12.7
1/12/2014,Joe Kamberova,Ohio,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,909.72,6,-51.98
1/12/2014,Matt Connell,Texas,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,674.06,3,-19.26
1/12/2014,Anna Andreadi,Massachusetts,Technology,Phones,Cisco IP Phone 7961G VoIP phone - Dark gray,271.9,2,78.85
1/12/2014,Anna Andreadi,Massachusetts,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",45.84,3,15.59
1/12/2014,Anna Andreadi,Massachusetts,Furniture,Furnishings,Ultra Door Push Plate,9.82,2,3.24
2/12/2014,David Philippe,New York,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,119.96,4,52.78
2/12/2014,David Philippe,New York,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,883.92,5,-110.49
2/12/2014,David Philippe,New York,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",46.72,8,15.77
2/12/2014,Michael Dominguez,Texas,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",58.36,5,-24.8
2/12/2014,Michael Dominguez,Texas,Office Supplies,Art,Newell 343,16.46,7,1.44
2/12/2014,Michael Dominguez,Texas,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,39.96,5,-23.98
2/12/2014,Katherine Nockton,Ohio,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,5,29.95
2/12/2014,Matt Collins,Illinois,Office Supplies,Appliances,Staple holder,2.39,1,-6.34
2/12/2014,Odella Nelson,Maryland,Furniture,Furnishings,"DAX Metal Frame, Desktop, Stepped-Edge",60.72,3,23.68
2/12/2014,Odella Nelson,Maryland,Office Supplies,Paper,Xerox 1942,146.82,3,73.41
2/12/2014,Odella Nelson,Maryland,Furniture,Chairs,"Global Stack Chair with Arms, Black",239.84,8,64.76
2/12/2014,Odella Nelson,Maryland,Office Supplies,Labels,Avery 509,15.66,6,7.2
2/12/2014,Elizabeth Moffitt,Georgia,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1,0.83
2/12/2014,Elizabeth Moffitt,Georgia,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",15.24,3,7.16
3/12/2014,Nathan Gelder,Oklahoma,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,479.96,4,134.39
3/12/2014,Matthew Clasen,Missouri,Office Supplies,Paper,Xerox 214,25.92,4,12.44
4/12/2014,Cathy Prescott,New York,Technology,Phones,Plantronics Voyager Pro HD - Bluetooth Headset,129.98,2,62.39
5/12/2014,Brendan Sweed,Arizona,Office Supplies,Art,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.02,8,111.3
5/12/2014,Brendan Sweed,Arizona,Technology,Phones,netTALK DUO VoIP Telephone Service,167.97,4,62.99
5/12/2014,David Kendrick,Illinois,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,1.86
5/12/2014,David Kendrick,Illinois,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.74,7,76.64
5/12/2014,Roy Collins,Virginia,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,6.88
5/12/2014,Nona Balk,Pennsylvania,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,348.49,7,117.61
5/12/2014,Nona Balk,Pennsylvania,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,172.74,4,-30.23
5/12/2014,Erin Ashbrook,Ohio,Office Supplies,Paper,Xerox 1893,98.38,3,35.66
5/12/2014,Erin Ashbrook,Ohio,Office Supplies,Binders,Large Capacity Hanging Post Binders,29.94,4,-23.95
5/12/2014,Erin Ashbrook,Ohio,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.47,3,5.68
5/12/2014,Erin Ashbrook,Ohio,Technology,Phones,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,36.74,1,-9.18
5/12/2014,Erin Ashbrook,Ohio,Technology,Phones,Panasonic KX T7736-B Digital phone,179.94,2,-44.99
5/12/2014,Rob Lucas,California,Office Supplies,Art,Prang Colored Pencils,26.46,9,11.91
5/12/2014,Rob Lucas,California,Office Supplies,Paper,Xerox 1933,49.12,4,23.09
5/12/2014,Rob Lucas,California,Office Supplies,Fasteners,Advantus Plastic Paper Clips,15,3,7.2
5/12/2014,Joni Blumstein,California,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,250.26,6,72.58
6/12/2014,Luke Foster,Texas,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,23.98,3,-14.39
6/12/2014,Ryan Crowe,Oregon,Office Supplies,Storage,File Shuttle I and Handi-File,53.42,3,4.67
6/12/2014,Ryan Crowe,Oregon,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49,1,-170.8
6/12/2014,Berenike Kampe,Illinois,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,14.02,4,-31.54
6/12/2014,Berenike Kampe,Illinois,Furniture,Tables,KI Adjustable-Height Table,214.95,5,-120.37
6/12/2014,Berenike Kampe,Illinois,Technology,Phones,Shocksock Galaxy S4 Armband,35.04,4,-7.01
6/12/2014,Berenike Kampe,Illinois,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,10.78,3,-4.85
6/12/2014,Berenike Kampe,Illinois,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,4.6,2,-8.05
6/12/2014,Berenike Kampe,Illinois,Office Supplies,Storage,Rogers Deluxe File Chest,35.17,2,-8.35
6/12/2014,Roland Schwarz,California,Office Supplies,Storage,Standard Rollaway File with Lock,1261.33,7,327.95
6/12/2014,Barry Gonzalez,Tennessee,Office Supplies,Paper,Xerox 1909,42.21,2,13.72
7/12/2014,Patrick O'Brill,Virginia,Office Supplies,Paper,Xerox 1909,105.52,4,48.54
7/12/2014,Frank Preis,California,Office Supplies,Art,Newell 32,8.64,3,2.42
7/12/2014,Ann Steele,Washington,Office Supplies,Storage,Advantus Rolling Drawer Organizers,269.36,7,70.03
7/12/2014,Erica Hernandez,California,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,3,80.79
8/12/2014,Thomas Boland,Texas,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.42,2,6.04
8/12/2014,Tim Brockman,Oregon,Office Supplies,Labels,Avery 499,27.89,7,9.06
8/12/2014,Tim Brockman,Oregon,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",6.46,4,-4.52
8/12/2014,Tim Brockman,Oregon,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,3,19.76
8/12/2014,Tim Brockman,Oregon,Office Supplies,Supplies,Acco Side-Punched Conventional Columnar Pads,13.88,5,-2.6
8/12/2014,Tim Brockman,Oregon,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,103.92,10,-18.19
8/12/2014,Tim Brockman,Oregon,Office Supplies,Labels,Avery 492,11.52,5,3.74
8/12/2014,Tim Brockman,Oregon,Office Supplies,Paper,Xerox 232,10.37,2,3.63
8/12/2014,Tim Brockman,Oregon,Office Supplies,Storage,Adjustable Personal File Tote,39.07,3,2.93
8/12/2014,Jim Karlsson,Washington,Office Supplies,Paper,Xerox 1964,45.68,2,21.01
8/12/2014,Jim Karlsson,Washington,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,603.92,5,45.29
8/12/2014,Denny Joy,California,Furniture,Furnishings,Luxo Economy Swing Arm Lamp,39.88,2,11.17
8/12/2014,Denny Joy,California,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,79.44,3,28.6
9/12/2014,Cyma Kinney,California,Office Supplies,Paper,Xerox 1987,34.68,6,16.99
9/12/2014,Dario Medina,Arizona,Office Supplies,Storage,Acco Perma 3000 Stacking Storage Drawers,100.7,6,-1.26
9/12/2014,Victoria Pisteka,Texas,Office Supplies,Paper,Xerox 195,10.69,2,3.74
9/12/2014,Victoria Pisteka,Texas,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",237.1,3,20.75
9/12/2014,Thomas Seio,Illinois,Office Supplies,Paper,Astroparche Fine Business Paper,8.45,2,2.96
9/12/2014,Thomas Seio,Illinois,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,20.39,2,-53.01
9/12/2014,Frank Preis,Pennsylvania,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,30.67,3,9.59
9/12/2014,Frank Preis,Pennsylvania,Technology,Copiers,Canon PC940 Copier,1079.98,4,126
10/12/2014,Sally Matthias,New York,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",11.36,2,5.23
10/12/2014,Sally Matthias,New York,Office Supplies,Binders,Poly Designer Cover & Back,106.34,7,37.22
10/12/2014,Sally Hughsby,Idaho,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,338.35,3,4.23
10/12/2014,Sally Hughsby,Idaho,Office Supplies,Paper,Xerox 1931,25.92,4,12.44
10/12/2014,Sally Hughsby,Idaho,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.03
12/12/2014,Nora Preis,California,Furniture,Tables,Hon Non-Folding Utility Tables,764.69,6,95.59
12/12/2014,Nora Preis,California,Furniture,Tables,Bretford Rectangular Conference Table Tops,3610.85,12,135.41
12/12/2014,Nora Preis,California,Furniture,Bookcases,Bestar Classic Bookcase,254.97,3,12
12/12/2014,William Brown,California,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,43.31,1,4.33
12/12/2014,Craig Yedwab,Texas,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,210.39,2,-336.63
12/12/2014,Logan Haushalter,California,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,4.51
12/12/2014,Logan Haushalter,California,Office Supplies,Storage,Woodgrain Magazine Files by Perma,8.94,3,0.63
12/12/2014,Logan Haushalter,California,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,4.44
12/12/2014,Philip Brown,Florida,Office Supplies,Envelopes,Staple envelope,23.47,3,7.63
2/1/2015,Victoria Wilson,Ohio,Office Supplies,Labels,Avery 505,23.68,2,8.88
2/1/2015,Victoria Wilson,Ohio,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,-244.32
2/1/2015,Victoria Wilson,Ohio,Technology,Phones,Speck Products Candyshell Flip Case,62.98,3,-14.7
2/1/2015,Victoria Wilson,Ohio,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188,9,-950.4
2/1/2015,Victoria Wilson,Ohio,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.58,2,4.48
2/1/2015,Claudia Bergmann,Delaware,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",85.52,2,22.24
2/1/2015,Claudia Bergmann,Delaware,Office Supplies,Art,Newell 313,9.84,3,2.66
2/1/2015,Claudia Bergmann,Delaware,Office Supplies,Paper,Xerox 1959,20.04,3,9.62
3/1/2015,Sylvia Foulston,Texas,Office Supplies,Paper,Xerox 21,10.37,2,3.63
3/1/2015,Amy Hunt,Texas,Technology,Accessories,Enermax Acrylux Wireless Keyboard,398.4,5,84.66
3/1/2015,Amy Hunt,Texas,Office Supplies,Art,Newell 317,7.06,3,0.79
3/1/2015,Amy Hunt,Texas,Furniture,Bookcases,O'Sullivan Living Dimensions 5-Shelf Bookcases,1352.4,9,-437.54
4/1/2015,Chris Selesnick,Minnesota,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,3,15.52
4/1/2015,Chris Selesnick,Minnesota,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,19.95
4/1/2015,Andrew Gjertsen,Virginia,Furniture,Furnishings,DAX Wood Document Frame,192.22,14,69.2
5/1/2015,Steven Roelle,Washington,Furniture,Chairs,Global Deluxe Steno Chair,61.58,1,-6.93
5/1/2015,Brooke Gillingham,New York,Office Supplies,Art,Newell 34,59.52,3,15.48
5/1/2015,Brooke Gillingham,New York,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",17.48,2,8.22
5/1/2015,Brooke Gillingham,New York,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,13.17,2,4.61
5/1/2015,James Lanier,California,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,87.36,6,23.59
5/1/2015,James Lanier,California,Office Supplies,Binders,Fellowes Binding Cases,56.16,6,17.55
6/1/2015,Stefania Perrino,Colorado,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",29.6,5,9.25
6/1/2015,Stefania Perrino,Colorado,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,1.94,2,-1.36
9/1/2015,Craig Carroll,Kentucky,Office Supplies,Paper,Easy-staple paper,106.32,3,49.97
9/1/2015,Craig Carroll,Kentucky,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,163.44,3,45.76
9/1/2015,Craig Carroll,Kentucky,Office Supplies,Art,Boston 1730 StandUp Electric Pencil Sharpener,42.76,2,11.12
9/1/2015,Craig Carroll,Kentucky,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",51.55,5,24.23
10/1/2015,Michael Moore,New York,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,1018.1,4,-373.3
12/1/2015,Yana Sorensen,Delaware,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18,3,120.95
12/1/2015,Cindy Schnelling,Ohio,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip",10.37,2,1.56
12/1/2015,Cindy Schnelling,Ohio,Technology,Phones,GE 30524EE4,235.19,2,-43.12
12/1/2015,Cindy Schnelling,Ohio,Technology,Phones,Anker 24W Portable Micro USB Car Charger,26.38,4,2.64
12/1/2015,Cindy Schnelling,Ohio,Technology,Accessories,SanDisk Cruzer 4 GB USB Flash Drive,10.38,2,2.21
12/1/2015,Cindy Schnelling,Ohio,Technology,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,107.12,3,-21.42
3/2/2015,Allen Armold,Nebraska,Furniture,Furnishings,Coloredge Poster Frame,28.4,2,11.08
3/2/2015,Allen Armold,Nebraska,Technology,Accessories,Kensington SlimBlade Notebook Wireless Mouse with Nano Receiver,149.97,3,50.99
3/2/2015,Rick Wilson,California,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,136.92,4,41.08
3/2/2015,Ken Heidel,Utah,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,12.14,3,4.1
3/2/2015,Frank Olsen,Georgia,Office Supplies,Envelopes,Staple envelope,74.52,9,35.02
